id,session_id,hex_id,signal_name,raw_id,decoded,timestamp,elapsed_ms,data,dlc
17452,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235713,1.548,00 00 00 00,4
17453,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235713,1.548,00 00,2
17454,23,0x220,Gear position,544,"{""gear"":0}",1756868235713,1.548,00,1
17455,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235713,1.548,00,1
17456,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":845,""speed"":0,""throttle"":0}",1756868235746,1.581,03 4D 00 00 00 00,6
17457,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235746,1.581,00 00 00 00,4
17458,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235746,1.581,00 00,2
17459,23,0x220,Gear position,544,"{""gear"":0}",1756868235746,1.581,00,1
17460,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235746,1.581,00,1
17461,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":862,""speed"":0,""throttle"":0}",1756868235781,1.616,03 5E 00 00 00 00,6
17462,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235781,1.616,00 00 00 00,4
17463,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235781,1.616,00 00,2
17464,23,0x220,Gear position,544,"{""gear"":0}",1756868235781,1.616,00,1
17465,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235781,1.616,00,1
17466,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":877,""speed"":0,""throttle"":0}",1756868235814,1.649,03 6D 00 00 00 00,6
17467,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235814,1.649,00 00 00 00,4
17468,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235814,1.649,00 00,2
17469,23,0x220,Gear position,544,"{""gear"":0}",1756868235814,1.649,00,1
17470,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235814,1.649,00,1
17471,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":890,""speed"":0,""throttle"":0}",1756868235848,1.683,03 7A 00 00 00 00,6
17472,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235848,1.683,00 00 00 00,4
17473,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235848,1.683,00 00,2
17474,23,0x220,Gear position,544,"{""gear"":0}",1756868235848,1.683,00,1
17475,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235848,1.683,00,1
17476,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":897,""speed"":0,""throttle"":0}",1756868235879,1.714,03 81 00 00 00 00,6
17477,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235879,1.714,00 00 00 00,4
17478,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235879,1.714,00 00,2
17479,23,0x220,Gear position,544,"{""gear"":0}",1756868235879,1.714,00,1
17480,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235879,1.714,00,1
17481,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":900,""speed"":0,""throttle"":0}",1756868235914,1.749,03 84 00 00 00 00,6
17482,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235914,1.749,00 00 00 00,4
17483,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235914,1.749,00 00,2
17484,23,0x220,Gear position,544,"{""gear"":0}",1756868235914,1.749,00,1
17485,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235914,1.749,00,1
17486,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":897,""speed"":0,""throttle"":0}",1756868235947,1.782,03 81 00 00 00 00,6
17487,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235947,1.782,00 00 00 00,4
17488,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235947,1.782,00 00,2
17489,23,0x220,Gear position,544,"{""gear"":0}",1756868235947,1.782,00,1
17490,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235947,1.782,00,1
17491,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":889,""speed"":0,""throttle"":0}",1756868235982,1.817,03 79 00 00 00 00,6
17492,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868235982,1.817,00 00 00 00,4
17493,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868235982,1.817,00 00,2
17494,23,0x220,Gear position,544,"{""gear"":0}",1756868235982,1.817,00,1
17495,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868235982,1.817,00,1
17496,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":875,""speed"":0,""throttle"":0}",1756868236017,1.852,03 6B 00 00 00 00,6
17497,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236017,1.852,00 00 00 00,4
17498,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236017,1.852,00 00,2
17499,23,0x220,Gear position,544,"{""gear"":0}",1756868236017,1.852,00,1
17500,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236017,1.852,00,1
17501,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":859,""speed"":0,""throttle"":0}",1756868236052,1.887,03 5B 00 00 00 00,6
17502,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236052,1.887,00 00 00 00,4
17503,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236052,1.887,00 00,2
17504,23,0x220,Gear position,544,"{""gear"":0}",1756868236052,1.887,00,1
17505,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236052,1.887,00,1
17509,23,0x220,Gear position,544,"{""gear"":0}",1756868236083,1.918,00,1
17506,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":844,""speed"":0,""throttle"":0}",1756868236083,1.918,03 4C 00 00 00 00,6
17507,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236083,1.918,00 00 00 00,4
17508,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236083,1.918,00 00,2
17510,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236083,1.918,00,1
17511,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":826,""speed"":0,""throttle"":0}",1756868236119,1.954,03 3A 00 00 00 00,6
17512,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236119,1.954,00 00 00 00,4
17513,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236119,1.954,00 00,2
17514,23,0x220,Gear position,544,"{""gear"":0}",1756868236119,1.954,00,1
17515,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236119,1.954,00,1
17516,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":813,""speed"":0,""throttle"":0}",1756868236153,1.988,03 2D 00 00 00 00,6
17517,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236153,1.988,00 00 00 00,4
17518,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236153,1.988,00 00,2
17519,23,0x220,Gear position,544,"{""gear"":0}",1756868236153,1.988,00,1
17520,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236153,1.988,00,1
17521,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":804,""speed"":0,""throttle"":0}",1756868236188,2.023,03 24 00 00 00 00,6
17522,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236188,2.023,00 00 00 00,4
17523,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236188,2.023,00 00,2
17524,23,0x220,Gear position,544,"{""gear"":0}",1756868236188,2.023,00,1
17525,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236188,2.023,00,1
17526,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":800,""speed"":0,""throttle"":0}",1756868236221,2.056,03 20 00 00 00 00,6
17527,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236221,2.056,00 00 00 00,4
17528,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236221,2.056,00 00,2
17529,23,0x220,Gear position,544,"{""gear"":0}",1756868236221,2.056,00,1
17530,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236221,2.056,00,1
17531,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":802,""speed"":0,""throttle"":0}",1756868236255,2.09,03 22 00 00 00 00,6
17532,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236255,2.09,00 00 00 00,4
17533,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236255,2.09,00 00,2
17534,23,0x220,Gear position,544,"{""gear"":0}",1756868236255,2.09,00,1
17535,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236255,2.09,00,1
17536,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":810,""speed"":0,""throttle"":0}",1756868236290,2.125,03 2A 00 00 00 00,6
17537,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236290,2.125,00 00 00 00,4
17538,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236290,2.125,00 00,2
17539,23,0x220,Gear position,544,"{""gear"":0}",1756868236290,2.125,00,1
17540,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236290,2.125,00,1
17541,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":821,""speed"":0,""throttle"":0}",1756868236324,2.159,03 35 00 00 00 00,6
17542,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236324,2.159,00 00 00 00,4
17543,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236324,2.159,00 00,2
17544,23,0x220,Gear position,544,"{""gear"":0}",1756868236324,2.159,00,1
17545,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236324,2.159,00,1
17546,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":0,""speed"":0,""throttle"":0}",1756868236355,2.19,00 00 00 00 00 00,6
17547,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236355,2.19,00 00 00 00,4
17548,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236355,2.19,00 00,2
17549,23,0x220,Gear position,544,"{""gear"":0}",1756868236355,2.19,00,1
17550,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236355,2.19,00,1
17551,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":851,""speed"":0,""throttle"":0}",1756868236388,2.223,03 53 00 00 00 00,6
17552,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236388,2.223,00 00 00 00,4
17553,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236388,2.223,00 00,2
17554,23,0x220,Gear position,544,"{""gear"":1}",1756868236388,2.223,01,1
17555,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236388,2.223,00,1
17556,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":943,""speed"":0.15,""throttle"":0}",1756868236422,2.257,03 AF 00 0F 00 00,6
17557,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236422,2.257,00 00 00 00,4
17558,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236422,2.257,00 00,2
17559,23,0x220,Gear position,544,"{""gear"":1}",1756868236422,2.257,01,1
17560,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236422,2.257,00,1
17561,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1057,""speed"":0.3,""throttle"":0}",1756868236460,2.295,04 21 00 1E 00 00,6
17562,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236460,2.295,00 00 00 00,4
17563,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236460,2.295,00 00,2
17564,23,0x220,Gear position,544,"{""gear"":1}",1756868236460,2.295,01,1
17565,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236460,2.295,00,1
17566,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1177,""speed"":0.45,""throttle"":0}",1756868236493,2.328,04 99 00 2D 00 00,6
17567,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236493,2.328,00 00 00 00,4
17568,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236493,2.328,00 00,2
17569,23,0x220,Gear position,544,"{""gear"":1}",1756868236493,2.328,01,1
17570,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236493,2.328,00,1
17571,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1300,""speed"":0.6,""throttle"":0}",1756868236527,2.362,05 14 00 3C 00 00,6
17572,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236527,2.362,00 00 00 00,4
17573,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236527,2.362,00 00,2
17574,23,0x220,Gear position,544,"{""gear"":1}",1756868236527,2.362,01,1
17575,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236527,2.362,00,1
17576,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1421,""speed"":0.75,""throttle"":0}",1756868236561,2.396,05 8D 00 4B 00 00,6
17577,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236561,2.396,00 00 00 00,4
17578,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236561,2.396,00 00,2
17579,23,0x220,Gear position,544,"{""gear"":1}",1756868236561,2.396,01,1
17580,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236561,2.396,00,1
17581,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1539,""speed"":0.9,""throttle"":0}",1756868236595,2.43,06 03 00 5A 00 00,6
17582,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236595,2.43,00 00 00 00,4
17583,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236595,2.43,00 00,2
17584,23,0x220,Gear position,544,"{""gear"":1}",1756868236595,2.43,01,1
17585,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236595,2.43,00,1
17586,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1653,""speed"":1.04,""throttle"":0}",1756868236630,2.465,06 75 00 68 00 00,6
17587,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236630,2.465,00 00 00 00,4
17588,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236630,2.465,00 00,2
17589,23,0x220,Gear position,544,"{""gear"":1}",1756868236630,2.465,01,1
17590,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236630,2.465,00,1
17591,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1762,""speed"":1.19,""throttle"":0}",1756868236664,2.499,06 E2 00 77 00 00,6
17592,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236664,2.499,00 00 00 00,4
17593,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236664,2.499,00 00,2
17594,23,0x220,Gear position,544,"{""gear"":1}",1756868236664,2.499,01,1
17595,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236664,2.499,00,1
17596,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1866,""speed"":1.34,""throttle"":0}",1756868236698,2.533,07 4A 00 86 00 00,6
17597,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236698,2.533,00 00 00 00,4
17598,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236698,2.533,00 00,2
17599,23,0x220,Gear position,544,"{""gear"":1}",1756868236698,2.533,01,1
17600,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236698,2.533,00,1
17601,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":1965,""speed"":1.49,""throttle"":0}",1756868236731,2.566,07 AD 00 95 00 00,6
17602,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236731,2.566,00 00 00 00,4
17603,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236731,2.566,00 00,2
17604,23,0x220,Gear position,544,"{""gear"":1}",1756868236731,2.566,01,1
17605,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236731,2.566,00,1
17606,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2060,""speed"":1.64,""throttle"":0}",1756868236764,2.599,08 0C 00 A4 00 00,6
17607,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236764,2.599,00 00 00 00,4
17608,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236764,2.599,00 00,2
17609,23,0x220,Gear position,544,"{""gear"":1}",1756868236764,2.599,01,1
17610,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236764,2.599,00,1
17611,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2150,""speed"":1.79,""throttle"":0}",1756868236798,2.633,08 66 00 B3 00 00,6
17612,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236798,2.633,00 00 00 00,4
17613,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236798,2.633,00 00,2
17614,23,0x220,Gear position,544,"{""gear"":1}",1756868236798,2.633,01,1
17615,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236798,2.633,00,1
17616,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2237,""speed"":1.94,""throttle"":0}",1756868236831,2.666,08 BD 00 C2 00 00,6
17617,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236831,2.666,00 00 00 00,4
17618,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236831,2.666,00 00,2
17619,23,0x220,Gear position,544,"{""gear"":1}",1756868236831,2.666,01,1
17620,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236831,2.666,00,1
17621,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2319,""speed"":2.09,""throttle"":0}",1756868236866,2.701,09 0F 00 D1 00 00,6
17622,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236866,2.701,00 00 00 00,4
17623,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236866,2.701,00 00,2
17624,23,0x220,Gear position,544,"{""gear"":1}",1756868236866,2.701,01,1
17625,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236866,2.701,00,1
17626,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2398,""speed"":2.24,""throttle"":0}",1756868236899,2.734,09 5E 00 E0 00 00,6
17627,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236899,2.734,00 00 00 00,4
17628,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236899,2.734,00 00,2
17629,23,0x220,Gear position,544,"{""gear"":1}",1756868236899,2.734,01,1
17630,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236899,2.734,00,1
17631,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2473,""speed"":2.39,""throttle"":0}",1756868236932,2.767,09 A9 00 EF 00 00,6
17632,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236932,2.767,00 00 00 00,4
17633,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236932,2.767,00 00,2
17634,23,0x220,Gear position,544,"{""gear"":1}",1756868236932,2.767,01,1
17635,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236932,2.767,00,1
17636,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2546,""speed"":2.54,""throttle"":0}",1756868236964,2.799,09 F2 00 FE 00 00,6
17637,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868236964,2.799,00 00 00 00,4
17638,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868236964,2.799,00 00,2
17639,23,0x220,Gear position,544,"{""gear"":1}",1756868236964,2.799,01,1
17640,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868236964,2.799,00,1
17641,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2616,""speed"":2.68,""throttle"":0}",1756868237000,2.835,0A 38 01 0C 00 00,6
17642,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237000,2.835,00 00 00 00,4
17643,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237000,2.835,00 00,2
17644,23,0x220,Gear position,544,"{""gear"":1}",1756868237000,2.835,01,1
17645,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237000,2.835,00,1
17646,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2683,""speed"":2.83,""throttle"":0}",1756868237035,2.87,0A 7B 01 1B 00 00,6
17647,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237035,2.87,00 00 00 00,4
17648,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237035,2.87,00 00,2
17649,23,0x220,Gear position,544,"{""gear"":1}",1756868237035,2.87,01,1
17650,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237035,2.87,00,1
17651,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2748,""speed"":2.98,""throttle"":0}",1756868237068,2.903,0A BC 01 2A 00 00,6
17652,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237068,2.903,00 00 00 00,4
17653,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237068,2.903,00 00,2
17654,23,0x220,Gear position,544,"{""gear"":1}",1756868237068,2.903,01,1
17655,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237068,2.903,00,1
17656,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2811,""speed"":3.13,""throttle"":0}",1756868237101,2.936,0A FB 01 39 00 00,6
17657,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237101,2.936,00 00 00 00,4
17658,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237101,2.936,00 00,2
17659,23,0x220,Gear position,544,"{""gear"":1}",1756868237101,2.936,01,1
17660,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237101,2.936,00,1
17661,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2872,""speed"":3.28,""throttle"":0}",1756868237133,2.968,0B 38 01 48 00 00,6
17662,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237133,2.968,00 00 00 00,4
17663,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237133,2.968,00 00,2
17664,23,0x220,Gear position,544,"{""gear"":1}",1756868237133,2.968,01,1
17665,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237133,2.968,00,1
17666,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2931,""speed"":3.43,""throttle"":0}",1756868237163,2.998,0B 73 01 57 00 00,6
17667,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237163,2.998,00 00 00 00,4
17668,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237163,2.998,00 00,2
17669,23,0x220,Gear position,544,"{""gear"":1}",1756868237163,2.998,01,1
17670,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237163,2.998,00,1
17671,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":2988,""speed"":3.58,""throttle"":0}",1756868237198,3.033,0B AC 01 66 00 00,6
17672,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237198,3.033,00 00 00 00,4
17673,23,0x202,Brake pedal status,514,"{""brakePressed"":false,""brakeForce"":0}",1756868237198,3.033,00 00,2
17674,23,0x220,Gear position,544,"{""gear"":1}",1756868237198,3.033,01,1
17675,23,0x3f2,Headlights / turn signals,1010,"{""left"":false,""right"":false,""hazards"":false,""headlights"":false}",1756868237198,3.033,00,1
17676,23,0x200,"Engine RPM, Throttle, Speed",512,"{""rpm"":3044,""speed"":3.73,""throttle"":0}",1756868237235,3.07,0B E4 01 75 00 00,6
17677,23,0x201,Steering angle / torque,513,"{""steeringAngle"":0,""torque"":0}",1756868237235,3.07,00 00 00 00,4
